outlet_id,outlet_code,outlet_name,legal_name,channel,outlet_format,city,state,region_id,pincode,latitude,longitude,route_id,salesperson_id,onboarded_date,credit_limit_inr,credit_terms_days,gst_number,storage_type,chiller_available,avg_monthly_footfall,contact_name,contact_phone,contact_email,last_audit_date,risk_flag,status,closed_date,is_deleted,created_at,updated_at
514,OUT00514,Shree Provision,,GT,KIRANA,Chennai,Tamil Nadu,2,444374,27.983944,72.420477,132,27,2023-07-24,319000.0,30,08ABCDE9212F1Z4,AMBIENT,0,9085,Ananya Ghosh,9137516644,,2025-12-26,MEDIUM,CLOSED,2026-01-11,0,2023-07-24 00:00:00,
515,OUT00515,Star Trading Co,,GT,CHEMIST,Bengaluru,Karnataka,2,685704,24.809964,75.292526,39,3,2018-06-18,99000.0,0,10ABCDE4092F1Z4,AMBIENT_CHILLED,1,11155,Rahul Chauhan,9117646529,rahul.chauhan@example.com,2026-05-25,MEDIUM,ACTIVE,,0,2018-06-18 00:00:00,
516,OUT00516,Royal Mart,,GT,GENERAL_STORE,Mumbai,Maharashtra,1,677658,20.267389,77.74746,108,1,2022-06-22,855000.0,0,35ABCDE6408F1Z0,AMBIENT,0,9095,Divya Chauhan,9867339263,divya.chauhan@example.com,2025-04-24,MEDIUM,ACTIVE,,0,2022-06-22 00:00:00,
517,OUT00517,Star Mart,,GT,GENERAL_STORE,Pune,Maharashtra,1,489577,17.166064,88.148517,32,86,2020-09-08,711000.0,21,37ABCDE4389F1Z4,AMBIENT_CHILLED,1,1501,Rohit Reddy,9937934542,rohit.reddy@example.com,2026-05-15,LOW,ACTIVE,,0,2020-09-08 00:00:00,
518,OUT00518,Star Mart,,GT,CHEMIST,Hyderabad,Telangana,2,502435,13.069119,90.660697,57,22,2022-05-20,510000.0,14,01ABCDE9013F1Z1,AMBIENT,0,14725,Priya Sharma,9243486224,,2025-12-20,MEDIUM,CLOSED,2025-09-23,0,2022-05-20 00:00:00,
519,OUT00519,Star Mart,,HORECA,HOTEL,Kolkata,West Bengal,4,539600,19.389765,86.178779,116,37,2018-06-23,214000.0,7,21ABCDE1384F1Z6,AMBIENT,0,18100,Priya Joshi,9823987451,priya.joshi@example.com,2025-07-03,LOW,ACTIVE,,0,2018-06-23 00:00:00,
520,OUT00520,Shree Stores,,GT,CHEMIST,Jaipur,Rajasthan,3,417717,29.832203,80.062274,126,77,2023-10-24,229000.0,14,22ABCDE9129F1Z3,AMBIENT,0,23526,Arjun Patel,9903385274,arjun.patel@example.com,2025-05-21,HIGH,ACTIVE,,0,2023-10-24 00:00:00,
521,OUT00521,Anand Supermarket,,ECOM_DARKSTORE,DARKSTORE,Jaipur,Rajasthan,3,652214,21.086094,84.084585,124,18,2022-11-10,672000.0,14,34ABCDE5257F1Z4,AMBIENT,0,18199,Karthik Reddy,9916343593,,2025-04-22,LOW,ACTIVE,,0,2022-11-10 00:00:00,
522,OUT00522,Nova Provision,,GT,KIRANA,Ludhiana,Punjab,3,119723,24.544782,85.026311,6,15,2021-08-26,68000.0,14,37ABCDE7595F1Z6,AMBIENT,0,11443,Vikram Menon,9419078296,vikram.menon@example.com,2026-01-03,LOW,ACTIVE,,0,2021-08-26 00:00:00,
523,OUT00523,Royal Provision,,MT,SUPERMARKET,Patna,Bihar,4,202155,18.738125,71.239413,88,56,2021-04-09,241000.0,14,01ABCDE4725F1Z4,AMBIENT,0,23610,Naveen Sharma,9225634518,naveen.sharma@example.com,2025-03-08,LOW,ACTIVE,,0,2021-04-09 00:00:00,
524,OUT00524,Balaji Supermarket,,ECOM_DARKSTORE,DARKSTORE,Nagpur,Maharashtra,5,636521,18.589361,91.495882,26,93,2018-11-04,20000.0,30,30ABCDE7166F1Z7,AMBIENT,0,18416,Sneha Bose,9341897695,sneha.bose@example.com,2025-12-11,LOW,ACTIVE,,0,2018-11-04 00:00:00,
525,OUT00525,Balaji Mart,,MT,SUPERMARKET,Nagpur,Maharashtra,5,290105,13.020722,75.834169,29,35,2019-10-16,53000.0,0,29ABCDE5457F1Z0,AMBIENT_CHILLED,0,9509,Leela Patel,9872327366,,2025-12-15,LOW,ACTIVE,,0,2019-10-16 00:00:00,
526,OUT00526,Green Provision,,GT,GENERAL_STORE,Bengaluru,Karnataka,2,213540,32.241027,75.727668,114,50,2022-01-07,712000.0,14,32ABCDE2962F1Z1,AMBIENT,0,8004,Vikram Dutta,9317650273,vikram.dutta@example.com,2026-01-29,MEDIUM,ACTIVE,,0,2022-01-07 00:00:00,
527,OUT00527,Royal Stores,,GT,CHEMIST,Guwahati,Assam,4,292610,30.252849,82.765257,69,83,2023-11-06,348000.0,30,15ABCDE5156F1Z8,AMBIENT,0,23971,Deepak Joshi,9561391066,deepak.joshi@example.com,2025-11-16,HIGH,CLOSED,2026-05-28,0,2023-11-06 00:00:00,
528,OUT00528,Sri Stores,,GT,KIRANA,Mumbai,Maharashtra,1,645120,18.883802,79.882149,21,22,2023-09-11,229000.0,21,31ABCDE7279F1Z1,AMBIENT,1,12710,Nisha Mehta,9450214511,nisha.mehta@example.com,2025-10-12,HIGH,CLOSED,2025-10-07,0,2023-09-11 00:00:00,
529,OUT00529,Shree Bazaar,,GT,CHEMIST,Jaipur,Rajasthan,3,139929,9.124309,89.646566,28,13,2024-07-13,344000.0,7,20ABCDE8600F1Z7,AMBIENT,0,16307,Meera Chauhan,9671615925,meera.chauhan@example.com,2025-03-05,HIGH,ACTIVE,,0,2024-07-13 00:00:00,
530,OUT00530,Green Bazaar,,MT,SUPERMARKET,Patna,Bihar,4,600504,10.931134,82.544137,56,57,2021-10-29,522000.0,14,33ABCDE6595F1Z1,AMBIENT,0,19345,Sanjay Mehta,9928096632,sanjay.mehta@example.com,2025-12-09,MEDIUM,DELETED,,1,2021-10-29 00:00:00,
531,OUT00531,Balaji Stores,,MT,SUPERMARKET,Jaipur,Rajasthan,3,394560,32.265468,87.932381,53,69,2019-02-11,729000.0,0,08ABCDE7290F1Z2,AMBIENT,0,8176,Rohit Bose,9566968359,,2025-06-18,HIGH,ACTIVE,,0,2019-02-11 00:00:00,
532,OUT00532,Anand Mart,,MT,HYPERMARKET,Patna,Bihar,4,703026,25.111944,87.433144,42,1,2023-05-25,15000.0,30,19ABCDE6754F1Z1,AMBIENT,1,2530,Vikram Sharma,9756819662,vikram.sharma@example.com,2026-01-02,LOW,ACTIVE,,0,2023-05-25 00:00:00,
533,OUT00533,Sri Bazaar,,GT,KIRANA,Delhi,Delhi,3,301181,20.796716,83.949037,70,69,2022-09-05,605000.0,14,02ABCDE7607F1Z7,AMBIENT,0,4278,Arjun Chauhan,9478979990,arjun.chauhan@example.com,2025-12-25,MEDIUM,ACTIVE,,0,2022-09-05 00:00:00,
534,OUT00534,Balaji Trading Co,,GT,KIRANA,Gurugram,Haryana,3,393527,31.906121,89.645808,6,84,2020-09-16,273000.0,21,26ABCDE1282F1Z6,AMBIENT,0,18708,Naveen Bose,9566131765,naveen.bose@example.com,2026-01-13,HIGH,CLOSED,2026-05-21,0,2020-09-16 00:00:00,
535,OUT00535,Star Provision,,ECOM_DARKSTORE,DARKSTORE,Guwahati,Assam,4,600619,14.823526,83.378991,80,36,2023-05-23,294000.0,0,05ABCDE6638F1Z0,AMBIENT,0,20127,Priya Reddy,9805115780,priya.reddy@example.com,2025-08-07,LOW,ACTIVE,,0,2023-05-23 00:00:00,
536,OUT00536,New Provision,,MT,SUPERMARKET,Ludhiana,Punjab,3,790423,25.184401,72.945224,32,5,2019-12-11,254000.0,21,32ABCDE4941F1Z6,AMBIENT,0,7413,Farah Sinha,9761239462,,2026-06-24,LOW,ACTIVE,,0,2019-12-11 00:00:00,
537,OUT00537,Shree Mart,,GT,GENERAL_STORE,Hyderabad,Telangana,2,778341,18.658525,76.484758,128,92,2020-10-17,231000.0,45,25ABCDE8271F1Z1,AMBIENT_CHILLED,0,21960,Imran Reddy,9142097224,,2025-01-17,LOW,ACTIVE,,0,2020-10-17 00:00:00,
538,OUT00538,Nova Enterprises,,GT,GENERAL_STORE,Raipur,Chhattisgarh,5,373653,30.611431,74.383109,89,68,2023-06-07,602000.0,30,20ABCDE8017F1Z3,AMBIENT,1,20483,Sneha Patel,9341201740,sneha.patel@example.com,2025-08-01,LOW,ACTIVE,,0,2023-06-07 00:00:00,
539,OUT00539,Anand Trading Co,,GT,KIRANA,Ludhiana,Punjab,3,366291,28.452486,75.897963,87,70,2024-07-05,890000.0,21,32ABCDE1174F1Z0,AMBIENT,0,8042,Divya Rao,9518149223,,2025-10-03,LOW,ACTIVE,,0,2024-07-05 00:00:00,
540,OUT00540,Sri Stores,,GT,KIRANA,Kochi,Kerala,2,458112,13.00086,86.256724,69,46,2023-09-20,305000.0,21,33ABCDE7004F1Z4,AMBIENT_CHILLED,1,24690,Tara Khan,9566643032,,2025-08-16,LOW,ACTIVE,,0,2023-09-20 00:00:00,
541,OUT00541,Green Mart,,GT,KIRANA,Indore,Madhya Pradesh,5,442308,29.139043,80.591577,53,42,2020-10-26,352000.0,0,37ABCDE5183F1Z4,AMBIENT,1,20199,Rahul Bose,9396833282,,2026-04-17,LOW,ACTIVE,,0,2020-10-26 00:00:00,
542,OUT00542,Nova Stores,,GT,KIRANA,Kolkata,West Bengal,4,291272,25.13758,85.248888,65,80,2021-04-08,802000.0,7,17ABCDE3190F1Z5,AMBIENT,1,12655,Divya Chauhan,9650721937,divya.chauhan@example.com,2025-02-15,HIGH,ACTIVE,,0,2021-04-08 00:00:00,
543,OUT00543,Nova Mart,,ECOM_DARKSTORE,DARKSTORE,Bengaluru,Karnataka,2,513805,9.680995,75.79052,6,21,2022-01-03,133000.0,7,22ABCDE9531F1Z6,AMBIENT_CHILLED,0,13886,Manoj Patel,9434181969,manoj.patel@example.com,2025-08-22,LOW,CLOSED,2025-12-31,0,2022-01-03 00:00:00,
544,OUT00544,Star Bazaar,,GT,KIRANA,Bangalore,Karnataka,2,124451,14.108219,92.317259,7,88,2020-12-12,366000.0,14,06ABCDE5735F1Z0,AMBIENT_CHILLED,0,14669,Rahul Khan,9645167846,,2026-02-24,LOW,ACTIVE,,0,2020-12-12 00:00:00,
545,OUT00545,Green Supermarket,,GT,KIRANA,Chennai,Tamil Nadu,2,780502,18.470641,87.696029,46,71,2024-06-04,297000.0,30,30ABCDE7768F1Z1,AMBIENT,1,21371,Divya Kulkarni,9386218141,divya.kulkarni@example.com,2025-01-19,MEDIUM,ACTIVE,,0,2024-06-04 00:00:00,
546,OUT00546,Balaji Bazaar,,MT,MINI_MARKET,Raipur,Chhattisgarh,5,504560,28.141815,82.688333,139,58,2021-09-01,483000.0,45,37ABCDE8542F1Z8,AMBIENT_CHILLED,1,20212,Manoj Dutta,9650970357,manoj.dutta@example.com,2025-10-28,LOW,CLOSED,2026-02-16,0,2021-09-01 00:00:00,
547,OUT00547,Nova Enterprises,,GT,KIRANA,Raipur,Chhattisgarh,5,413071,19.724284,74.681587,61,54,2020-05-07,480000.0,45,20ABCDE4435F1Z0,AMBIENT,0,2635,Karthik Dutta,9129288044,karthik.dutta@example.com,2025-12-08,LOW,ACTIVE,,0,2020-05-07 00:00:00,
548,OUT00548,Star Provision,,GT,KIRANA,Hyderabad,Telangana,2,302404,18.956008,86.566354,39,52,2020-06-11,93000.0,7,10ABCDE1700F1Z5,AMBIENT,0,20123,Ritu Reddy,9936437415,,2025-06-19,LOW,ACTIVE,,0,2020-06-11 00:00:00,
549,OUT00549,Shree Enterprises,,GT,CHEMIST,Hyderabad,Telangana,2,740477,21.81978,92.331024,124,69,2024-04-18,582000.0,30,04ABCDE5800F1Z1,AMBIENT,0,9665,Farah Sinha,9840517488,farah.sinha@example.com,2025-06-27,LOW,ACTIVE,,0,2024-04-18 00:00:00,
550,OUT00550,Anand Bazaar,,MT,SUPERMARKET,Patna,Bihar,4,644521,24.539928,74.566876,18,81,2024-06-21,471000.0,30,22ABCDE7596F1Z0,AMBIENT_CHILLED,0,18935,Naveen Rao,9881287121,naveen.rao@example.com,2025-02-07,LOW,ACTIVE,,0,2024-06-21 00:00:00,
551,OUT00551,New Mart,,HORECA,CLOUD_KITCHEN,Delhi,Delhi,3,327440,25.346091,81.134741,17,33,2021-03-12,628000.0,21,26ABCDE9644F1Z0,AMBIENT_CHILLED,0,10908,Anil Ghosh,9766039351,,2026-04-16,LOW,ACTIVE,,0,2021-03-12 00:00:00,
552,OUT00552,Royal Bazaar,,GT,GENERAL_STORE,Pune,Maharashtra,1,267792,27.369326,89.703491,93,73,2019-04-07,762000.0,45,09ABCDE3712F1Z7,AMBIENT,1,23590,Farah Joshi,9176559853,farah.joshi@example.com,2025-12-23,LOW,CLOSED,2025-11-01,0,2019-04-07 00:00:00,
553,OUT00553,Metro Provision,,GT,GENERAL_STORE,Kolkata,West Bengal,4,516467,32.222525,75.374285,21,62,2021-10-07,310000.0,45,31ABCDE4941F1Z7,AMBIENT_CHILLED,1,23372,Vikram Dutta,9217241240,vikram.dutta@example.com,2025-07-04,HIGH,ACTIVE,,0,2021-10-07 00:00:00,
554,OUT00554,Royal Provision,,HORECA,QSR,Delhi,Delhi,3,166599,13.836881,77.255194,47,63,2021-01-23,222000.0,30,15ABCDE8152F1Z3,AMBIENT,0,17245,Priya Reddy,9411497824,,2025-11-04,LOW,CLOSED,2025-09-18,0,2021-01-23 00:00:00,
555,OUT00555,Metro Provision,,HORECA,CLOUD_KITCHEN,Kochi,Kerala,2,780436,14.277736,90.817094,21,78,2021-04-13,97000.0,0,37ABCDE8313F1Z7,AMBIENT,0,12893,Sanjay Bose,9669277797,sanjay.bose@example.com,2026-03-12,HIGH,ACTIVE,,0,2021-04-13 00:00:00,
556,OUT00556,Anand Enterprises,,HORECA,CAFE,Gurugram,Haryana,3,737988,16.361075,72.393772,89,67,2023-12-03,410000.0,7,27ABCDE9286F1Z2,AMBIENT_CHILLED,0,18801,Rohit Kulkarni,9315920440,rohit.kulkarni@example.com,2025-06-05,LOW,ACTIVE,,0,2023-12-03 00:00:00,
557,OUT00557,New Provision,,ECOM_DARKSTORE,DARKSTORE,Mumbai,Maharashtra,1,485651,18.660403,71.082445,53,17,2020-02-22,92000.0,7,16ABCDE5629F1Z3,AMBIENT,0,12723,Pooja Reddy,9800778100,,2025-06-04,HIGH,ACTIVE,,0,2020-02-22 00:00:00,
558,OUT00558,Royal Enterprises,,GT,CHEMIST,Mumbai,Maharashtra,1,439997,11.603322,76.224133,126,75,2021-11-08,658000.0,14,11ABCDE9167F1Z2,AMBIENT_CHILLED,0,3485,Priya Rao,9299687778,priya.rao@example.com,2026-03-11,MEDIUM,DELETED,,1,2021-11-08 00:00:00,
559,OUT00559,Green Supermarket,,GT,KIRANA,Guwahati,Assam,4,521926,31.88628,77.414426,117,74,2022-04-16,739000.0,7,23ABCDE7383F1Z1,AMBIENT_CHILLED,0,8485,Arjun Patel,9289312881,arjun.patel@example.com,2026-05-23,LOW,ACTIVE,,0,2022-04-16 00:00:00,
560,OUT00560,Royal Mart,,GT,GENERAL_STORE,Surat,Gujarat,1,670959,31.730333,74.838924,26,22,2021-09-19,289000.0,45,25ABCDE2606F1Z2,AMBIENT_CHILLED,0,20044,Kavya Sharma,9741007906,kavya.sharma@example.com,2025-12-18,LOW,ACTIVE,,0,2021-09-19 00:00:00,
561,OUT00561,Sri Bazaar,,GT,CHEMIST,Chennai,Tamil Nadu,2,657720,16.210511,71.025731,34,45,2019-06-02,551000.0,7,22ABCDE7041F1Z1,AMBIENT_CHILLED,1,1474,Suresh Rao,9816321912,suresh.rao@example.com,2025-09-16,LOW,ACTIVE,,0,2019-06-02 00:00:00,
562,OUT00562,New Trading Co,,GT,GENERAL_STORE,Guwahati,Assam,4,240255,8.571336,87.336661,55,79,2018-09-26,119000.0,14,35ABCDE6364F1Z3,AMBIENT,1,10358,Anil Khan,9700673475,,2025-12-10,LOW,ACTIVE,,0,2018-09-26 00:00:00,
563,OUT00563,Green Mart,,GT,KIRANA,Kolkata,West Bengal,4,541348,31.392453,75.952183,13,34,2023-06-26,358000.0,21,22ABCDE8391F1Z4,AMBIENT,0,18412,Pooja Rao,9462536041,pooja.rao@example.com,2025-10-24,LOW,ACTIVE,,0,2023-06-26 00:00:00,
564,OUT00564,Shree Provision,,GT,KIRANA,Chennai,Tamil Nadu,2,723557,30.426487,89.127957,13,16,2024-05-17,66000.0,7,06ABCDE8640F1Z1,AMBIENT,1,6182,Tara Mehta,9355443900,,2025-08-06,MEDIUM,ACTIVE,,0,2024-05-17 00:00:00,
565,OUT00565,Balaji Provision,,GT,GENERAL_STORE,Hyderabad,Telangana,2,796549,30.029818,78.662982,83,31,2024-03-11,663000.0,45,25ABCDE3357F1Z7,AMBIENT_CHILLED,0,16567,Divya Khan,9677632428,,2025-03-31,MEDIUM,ACTIVE,,0,2024-03-11 00:00:00,
566,OUT00566,Nova Provision,,GT,KIRANA,Pune,Maharashtra,1,714301,29.421216,73.225715,14,50,2020-03-21,797000.0,45,16ABCDE4270F1Z0,AMBIENT,0,17704,Arjun Nair,9144207813,arjun.nair@example.com,2026-05-24,LOW,ACTIVE,,0,2020-03-21 00:00:00,
567,OUT00567,Star Trading Co,,HORECA,QSR,Gurugram,Haryana,3,542250,23.60286,84.236632,1,23,2020-01-21,771000.0,0,33ABCDE7172F1Z4,AMBIENT,0,1879,Ananya Sinha,9484080799,ananya.sinha@example.com,2025-06-28,MEDIUM,ACTIVE,,0,2020-01-21 00:00:00,
568,OUT00568,Nova Mart,,MT,HYPERMARKET,Mumbai,Maharashtra,1,337440,19.439325,87.365014,9,66,2024-11-16,499000.0,21,05ABCDE1271F1Z4,AMBIENT,0,24595,Deepak Kulkarni,9193339372,,2025-06-20,HIGH,ACTIVE,,0,2024-11-16 00:00:00,
569,OUT00569,Shree Bazaar,,MT,MINI_MARKET,Bangalore,Karnataka,2,569106,22.451459,69.166378,32,3,2024-03-29,348000.0,30,16ABCDE4597F1Z4,AMBIENT_CHILLED,0,14408,Rohit Mehta,9597614930,,2026-01-14,LOW,ACTIVE,,0,2024-03-29 00:00:00,
570,OUT00570,Green Enterprises,,HORECA,CAFE,Indore,Madhya Pradesh,5,203075,14.230869,76.622806,48,15,2023-02-05,540000.0,7,01ABCDE3420F1Z5,AMBIENT,0,12438,Arjun Dutta,9606885315,arjun.dutta@example.com,2025-04-04,HIGH,ACTIVE,,0,2023-02-05 00:00:00,
571,OUT00571,Green Bazaar,,MT,HYPERMARKET,Guwahati,Assam,4,514034,18.201113,90.786678,108,50,2020-02-27,413000.0,45,36ABCDE3567F1Z7,AMBIENT,0,8532,Priya Ghosh,9906487059,priya.ghosh@example.com,2025-04-06,LOW,ACTIVE,,0,2020-02-27 00:00:00,
572,OUT00572,Sri Bazaar,,GT,CHEMIST,New Delhi,Delhi,3,652777,11.85038,75.38254,115,9,2021-10-12,371000.0,45,01ABCDE7211F1Z1,AMBIENT,0,18607,Pooja Ghosh,9241958878,pooja.ghosh@example.com,2025-11-09,LOW,ACTIVE,,0,2021-10-12 00:00:00,
573,OUT00573,Balaji Trading Co,,MT,SUPERMARKET,Kochi,Kerala,2,465666,15.570524,86.139618,35,51,2022-08-11,335000.0,30,09ABCDE7741F1Z1,AMBIENT,0,13780,Ritu Ghosh,9588054483,,2026-01-30,MEDIUM,CLOSED,2025-08-26,0,2022-08-11 00:00:00,
574,OUT00574,Anand Provision,,GT,KIRANA,Ludhiana,Punjab,3,718423,29.103053,91.601415,73,3,2023-03-04,542000.0,30,03ABCDE4775F1Z1,AMBIENT,0,3159,Sneha Khan,9428011104,,2025-12-15,HIGH,ACTIVE,,0,2023-03-04 00:00:00,
575,OUT00575,Sri Mart,,HORECA,QSR,Bangalore,Karnataka,2,583914,30.019677,82.500311,72,70,2019-10-18,122000.0,7,34ABCDE2683F1Z4,AMBIENT,1,12365,Arjun Ghosh,9844153273,,2026-02-06,HIGH,DELETED,,1,2019-10-18 00:00:00,
576,OUT00576,New Bazaar,,GT,KIRANA,Ludhiana,Punjab,3,164395,13.875937,83.915444,23,18,2024-08-10,24000.0,45,21ABCDE2366F1Z7,AMBIENT,0,23535,Imran Khan,9185672625,,2026-06-24,HIGH,ACTIVE,,0,2024-08-10 00:00:00,
577,OUT00577,Sri Provision,,ECOM_DARKSTORE,DARKSTORE,Guwahati,Assam,4,700869,27.798373,83.594938,22,95,2021-05-02,890000.0,14,17ABCDE3711F1Z2,AMBIENT,0,12304,Deepak Nair,9797544930,deepak.nair@example.com,2025-04-16,LOW,ACTIVE,,0,2021-05-02 00:00:00,
578,OUT00578,Sri Provision,,MT,MINI_MARKET,Patna,Bihar,4,609393,26.042798,77.758917,138,35,2020-01-01,402000.0,7,04ABCDE9944F1Z8,AMBIENT,1,5466,Anil Verma,9552258924,anil.verma@example.com,2026-04-18,MEDIUM,ACTIVE,,0,2020-01-01 00:00:00,
579,OUT00579,Anand Stores,,GT,KIRANA,Gurugram,Haryana,3,602374,29.946222,75.090043,91,70,2021-09-07,46000.0,14,11ABCDE8853F1Z6,AMBIENT_CHILLED,0,19831,Naveen Reddy,9464066784,naveen.reddy@example.com,2025-09-17,HIGH,ACTIVE,,0,2021-09-07 00:00:00,
580,OUT00580,Green Provision,,GT,KIRANA,Pune,Maharashtra,1,215543,18.171373,78.1103,64,43,2019-01-16,530000.0,30,33ABCDE6704F1Z0,AMBIENT,0,19924,Vikram Pillai,9716721218,vikram.pillai@example.com,2025-06-26,MEDIUM,ACTIVE,,0,2019-01-16 00:00:00,
581,OUT00581,Metro Mart,,MT,MINI_MARKET,Ludhiana,Punjab,3,162162,31.729151,73.445402,26,76,2021-06-04,27000.0,30,17ABCDE3628F1Z2,AMBIENT,0,13010,Ritu Pillai,9510487246,ritu.pillai@example.com,2025-03-23,LOW,ACTIVE,,0,2021-06-04 00:00:00,
582,OUT00582,Sri Stores,,GT,GENERAL_STORE,Mumbai,Maharashtra,1,258762,13.900792,70.052741,90,10,2021-05-22,644000.0,14,28ABCDE2990F1Z5,AMBIENT,0,1267,Sanjay Chauhan,9973635299,sanjay.chauhan@example.com,2026-01-19,LOW,ACTIVE,,0,2021-05-22 00:00:00,
583,OUT00583,Sri Bazaar,,MT,MINI_MARKET,Chennai,Tamil Nadu,2,229402,14.268736,74.920801,52,63,2021-09-17,764000.0,14,17ABCDE1575F1Z6,AMBIENT_CHILLED,0,18302,Manoj Joshi,9786353488,,2025-09-20,LOW,ACTIVE,,0,2021-09-17 00:00:00,
584,OUT00584,Green Enterprises,,MT,MINI_MARKET,Kochi,Kerala,2,690561,8.425026,81.061219,126,90,2024-03-13,791000.0,7,34ABCDE8179F1Z4,AMBIENT_CHILLED,0,21272,Sanjay Nair,9368786955,sanjay.nair@example.com,2025-09-03,LOW,ACTIVE,,0,2024-03-13 00:00:00,
585,OUT00585,Shree Supermarket,,HORECA,CLOUD_KITCHEN,Kochi,Kerala,2,665488,12.260461,81.998808,82,81,2021-10-28,162000.0,45,30ABCDE6069F1Z2,AMBIENT,1,4721,Ananya Khan,9353736156,,2025-02-09,LOW,ACTIVE,,0,2021-10-28 00:00:00,
586,OUT00586,Star Mart,,GT,KIRANA,Surat,Gujarat,1,660687,8.583655,83.940444,67,40,2020-03-16,872000.0,45,07ABCDE8685F1Z2,AMBIENT,1,17872,Sneha Ghosh,9483703409,sneha.ghosh@example.com,2026-05-26,MEDIUM,ACTIVE,,0,2020-03-16 00:00:00,
587,OUT00587,Anand Mart,,HORECA,HOTEL,Kochi,Kerala,2,363397,28.725079,86.351387,121,14,2024-08-12,292000.0,7,07ABCDE9197F1Z1,AMBIENT,0,19836,Karthik Menon,9362421670,,2025-08-24,LOW,ACTIVE,,0,2024-08-12 00:00:00,
588,OUT00588,Star Stores,,GT,GENERAL_STORE,Kochi,Kerala,2,135849,11.017003,75.57155,114,43,2024-02-17,327000.0,0,26ABCDE9310F1Z5,AMBIENT,0,4218,Imran Menon,9172421072,imran.menon@example.com,2026-06-22,LOW,CLOSED,2026-05-31,0,2024-02-17 00:00:00,
589,OUT00589,Balaji Bazaar,,GT,CHEMIST,Raipur,Chhattisgarh,5,385234,19.666379,76.293385,134,17,2022-08-15,287000.0,14,01ABCDE4103F1Z6,AMBIENT,0,15770,Karthik Bose,9520672808,karthik.bose@example.com,2026-04-25,LOW,ACTIVE,,0,2022-08-15 00:00:00,
590,OUT00590,Balaji Enterprises,,GT,KIRANA,Delhi,Delhi,3,781171,12.50877,73.60032,16,9,2020-06-05,150000.0,7,36ABCDE3380F1Z4,AMBIENT_CHILLED,0,19119,Naveen Menon,9911575785,naveen.menon@example.com,2026-02-03,MEDIUM,ACTIVE,,0,2020-06-05 00:00:00,
591,OUT00591,Metro Mart,,GT,GENERAL_STORE,Ludhiana,Punjab,3,473013,18.067209,90.295054,139,65,2019-08-25,203000.0,30,18ABCDE9086F1Z5,AMBIENT,1,3561,Karthik Pillai,9639951341,karthik.pillai@example.com,2025-11-30,MEDIUM,ACTIVE,,0,2019-08-25 00:00:00,
592,OUT00592,Anand Trading Co,,GT,GENERAL_STORE,Ludhiana,Punjab,3,359463,24.824606,72.829706,100,91,2019-07-17,405000.0,45,09ABCDE5122F1Z5,AMBIENT_CHILLED,0,14804,Karthik Das,9231313454,karthik.das@example.com,2025-06-04,LOW,DELETED,,1,2019-07-17 00:00:00,
593,OUT00593,Nova Provision,,GT,KIRANA,Surat,Gujarat,1,708857,10.300128,84.72455,93,59,2024-02-25,707000.0,7,29ABCDE9182F1Z1,AMBIENT,1,9960,Ritu Khan,9770780540,ritu.khan@example.com,2026-03-10,MEDIUM,ACTIVE,,0,2024-02-25 00:00:00,
594,OUT00594,Shree Trading Co,,ECOM_DARKSTORE,DARKSTORE,Raipur,Chhattisgarh,5,765646,22.023943,87.721576,92,55,2024-05-02,851000.0,14,09ABCDE4681F1Z1,AMBIENT,1,6266,Divya Nair,9155718931,,2026-03-21,LOW,ACTIVE,,0,2024-05-02 00:00:00,
595,OUT00595,Balaji Trading Co,,MT,HYPERMARKET,Pune,Maharashtra,1,211911,10.140682,86.824307,3,35,2024-02-05,877000.0,14,03ABCDE6602F1Z2,AMBIENT,1,15693,Rahul Ghosh,9435282259,,2025-05-13,LOW,ACTIVE,,0,2024-02-05 00:00:00,
596,OUT00596,Sri Bazaar,,HORECA,HOTEL,Ludhiana,Punjab,3,206602,11.845956,91.658408,134,2,2022-01-06,211000.0,21,15ABCDE1347F1Z1,AMBIENT,1,19179,Farah Reddy,9599740936,farah.reddy@example.com,2026-05-01,LOW,ACTIVE,,0,2022-01-06 00:00:00,
597,OUT00597,Anand Supermarket,,GT,CHEMIST,Jaipur,Rajasthan,3,544282,13.303311,83.194762,57,11,2023-12-31,639000.0,14,34ABCDE7484F1Z3,AMBIENT,0,464,Leela Rao,9311759435,leela.rao@example.com,2025-05-27,LOW,ACTIVE,,0,2023-12-31 00:00:00,
598,OUT00598,Sri Bazaar,,MT,HYPERMARKET,Mumbai,Maharashtra,1,235115,24.878043,85.036807,102,59,2021-12-26,41000.0,30,29ABCDE5321F1Z1,AMBIENT_CHILLED,0,18853,Manoj Ghosh,9679327714,manoj.ghosh@example.com,2026-05-03,LOW,ACTIVE,,0,2021-12-26 00:00:00,
599,OUT00599,Royal Bazaar,,ECOM_DARKSTORE,DARKSTORE,Gurugram,Haryana,3,456122,11.717756,76.64378,130,24,2022-11-02,63000.0,21,21ABCDE9685F1Z2,AMBIENT_CHILLED,0,24662,Suresh Reddy,9812411253,suresh.reddy@example.com,2025-09-21,MEDIUM,ACTIVE,,0,2022-11-02 00:00:00,
